artist_id,name,external_url,follower_count,image_url,popularity
13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,https://open.spotify.com/artist/13ubrt8QOOCPljQ2FL1Kca,14932982,https://i.scdn.co/image/ab6761610000e5eb5c58c41a506a0d6b32cc6cad,85
4C6vnglzmsWszcdp5WaX6O,Dear Silas,https://open.spotify.com/artist/4C6vnglzmsWszcdp5WaX6O,48390,https://i.scdn.co/image/ab6761610000e5ebfa5b950cfe556dae1953d8d8,48
7HY1ISUuRotG01FVu0PKWh,mynameisntjmack,https://open.spotify.com/artist/7HY1ISUuRotG01FVu0PKWh,28239,https://i.scdn.co/image/ab6761610000e5ebb85ff1e9f9f4a41a96e2c04c,53
7H3z77VbkJcCcFilmKqKNM,Pale Jay,https://open.spotify.com/artist/7H3z77VbkJcCcFilmKqKNM,87893,https://i.scdn.co/image/ab6761610000e5eb8f9248427efd447ee9bb61a3,63
1c3uso4iIeeX3P0bhKaQDq,Jaxomy,https://open.spotify.com/artist/1c3uso4iIeeX3P0bhKaQDq,88317,https://i.scdn.co/image/ab6761610000e5eb6b39a78666ca71a16bc9655a,69
2h93pZq0e7k5yf4dywlkpM,Frank Ocean,https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM,15446312,https://i.scdn.co/image/ab6761610000e5ebee3123e593174208f9754fab,88
698hF4vcwHwPy8ltmXermq,Far East Movement,https://open.spotify.com/artist/698hF4vcwHwPy8ltmXermq,1088357,https://i.scdn.co/image/ab6761610000e5eb6f288ea7bd44c142791dc7cd,66
6KImCVD70vtIoJWnq6nGn3,Harry Styles,https://open.spotify.com/artist/6KImCVD70vtIoJWnq6nGn3,32882330,https://i.scdn.co/image/ab6761610000e5ebf7db7c8ede90a019c54590bb,84
3OykSjAE6F2Mb51WplFoRk,WILLIS,https://open.spotify.com/artist/3OykSjAE6F2Mb51WplFoRk,146610,https://i.scdn.co/image/ab6761610000e5eb6fc31d844be740f27b4d4b78,56
1vCWHaC5f2uS3yhpwWbIA6,Avicii,https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6,23033829,https://i.scdn.co/image/ab6761610000e5ebae07171f989fb39736674113,81
74XFHRwlV6OrjEM0A2NCMF,Paramore,https://open.spotify.com/artist/74XFHRwlV6OrjEM0A2NCMF,8772254,https://i.scdn.co/image/ab6761610000e5ebb10c34546a4ca2d7faeb8865,79
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,https://open.spotify.com/artist/3AA28KZvwAUcZuOKwyblJQ,12134043,https://i.scdn.co/image/ab6761610000e5eb2c61d9506d5af5fb502b343f,80
7COWUsAnHT3kAyHpDUoFxM,bbygirl,https://open.spotify.com/artist/7COWUsAnHT3kAyHpDUoFxM,104426,https://i.scdn.co/image/ab6761610000e5eb619e6d9a927ba476a7a40a24,58
0Cj5PLNNGVOsXUig1ic4s5,Noah Guy,https://open.spotify.com/artist/0Cj5PLNNGVOsXUig1ic4s5,30687,https://i.scdn.co/image/ab6761610000e5eb0ad394a0c28b39ea66bf1b25,48
3rp4f58JlRHkk8hpdLCer1,Videoclub,https://open.spotify.com/artist/3rp4f58JlRHkk8hpdLCer1,579050,https://i.scdn.co/image/ab6761610000e5eb3d43e8bcb7eb7ad1dae465d9,64
6ignRjbPmLvKdtMLj9a5Xs,Ichiko Aoba,https://open.spotify.com/artist/6ignRjbPmLvKdtMLj9a5Xs,765846,https://i.scdn.co/image/ab6761610000e5eb0492fac92c61b57890860332,62
3X7X2ZNgwC4TkAUTDLAV9h,Tao Mon Amour,https://open.spotify.com/artist/3X7X2ZNgwC4TkAUTDLAV9h,18584,https://i.scdn.co/image/ab6761610000e5eba4aa09538977091a7fcc4570,45
6eJa3zG1QZLRB3xgRuyxbm,Dayglow,https://open.spotify.com/artist/6eJa3zG1QZLRB3xgRuyxbm,1007985,https://i.scdn.co/image/ab6761610000e5eb65e98bfded67b8423be078e0,66
4AGNJdJiVltImYk1UTLE0K,Sports,https://open.spotify.com/artist/4AGNJdJiVltImYk1UTLE0K,183125,https://i.scdn.co/image/ab6761610000e5eb2ca0915e81e42235e0b2b079,58
1X0HaTcdkHW7LviblBiEeq,Rosa Walton,https://open.spotify.com/artist/1X0HaTcdkHW7LviblBiEeq,40199,https://i.scdn.co/image/ab6761610000e5ebc0c038e8fe31ae46ed87d6e7,59
0rhwS3z7tnZwt9UhyjyL77,Carlina,https://open.spotify.com/artist/0rhwS3z7tnZwt9UhyjyL77,13472,https://i.scdn.co/image/ab6761610000e5eb3fd216dbe798e2e198abd934,41
1bBo1QjmPP5CfMiEsxmZxU,CIL,https://open.spotify.com/artist/1bBo1QjmPP5CfMiEsxmZxU,113940,https://i.scdn.co/image/ab6761610000e5ebbd057fd36c18ff87fcd7d04c,54
7CajNmpbOovFoOoasH2HaY,Calvin Harris,https://open.spotify.com/artist/7CajNmpbOovFoOoasH2HaY,22861251,https://i.scdn.co/image/ab6761610000e5eb014a3c1730d960c66396ed63,87
41Nu7NgAj9rJxjj7JDuXrV,Peter Cat Recording Co.,https://open.spotify.com/artist/41Nu7NgAj9rJxjj7JDuXrV,193858,https://i.scdn.co/image/ab6761610000e5eb41bacc5ba605dfcc88c25733,54
3Pw17aWPHoK3Enm59wt7M2,ARTAN,https://open.spotify.com/artist/3Pw17aWPHoK3Enm59wt7M2,42731,https://i.scdn.co/image/ab6761610000e5eb35aca1e553be99791cfefea9,47
2qoQgPAilErOKCwE2Y8wOG,GloRilla,https://open.spotify.com/artist/2qoQgPAilErOKCwE2Y8wOG,1082888,https://i.scdn.co/image/ab6761610000e5eb48f4784bc593770915aa192b,76
191tnItkCke3YcHpUxDOD9,MyKey,https://open.spotify.com/artist/191tnItkCke3YcHpUxDOD9,63897,https://i.scdn.co/image/ab6761610000e5eb7af618d4541144f367dd3f75,44
6RedK3o51NbUJuJxXlT4kj,88-Keys,https://open.spotify.com/artist/6RedK3o51NbUJuJxXlT4kj,30461,https://i.scdn.co/image/ab6761610000e5eb6f46d29060783f927688483a,46
6KOszWgIriJLaPOySuBOTI,SUICIDAL-IDOL,https://open.spotify.com/artist/6KOszWgIriJLaPOySuBOTI,224920,https://i.scdn.co/image/ab6761610000e5eb31671a4f80f3758c17ded999,65
0knGpCTbmG4ctl1wzYRZs4,Dijon,https://open.spotify.com/artist/0knGpCTbmG4ctl1wzYRZs4,360500,https://i.scdn.co/image/ab6761610000e5eb8da3e6e26f2cd05958f17a65,57
7ITMCzIU9uII8gwRg8JAhc,Odetari,https://open.spotify.com/artist/7ITMCzIU9uII8gwRg8JAhc,3402518,https://i.scdn.co/image/ab6761610000e5eb7033cdd4a1e24a53d9f649a0,80
18PmEN8ZiHBQlDpxrgR2xs,MALIQ & D'Essentials,https://open.spotify.com/artist/18PmEN8ZiHBQlDpxrgR2xs,1283490,https://i.scdn.co/image/ab6761610000e5eb3ca5bba1b31ac4939d85fedc,67
3dBVyJ7JuOMt4GE9607Qin,T. Rex,https://open.spotify.com/artist/3dBVyJ7JuOMt4GE9607Qin,1086498,https://i.scdn.co/image/ab6761610000e5ebe1e4f283187d5242071b3920,62
3mMogqf2JyBUQZxFZlC79w,Arden Jones,https://open.spotify.com/artist/3mMogqf2JyBUQZxFZlC79w,180135,https://i.scdn.co/image/ab6761610000e5eb3cb68e49020929b690490204,57
3BQ9mWlgFRfMr5EdNfc10a,Nej,https://open.spotify.com/artist/3BQ9mWlgFRfMr5EdNfc10a,1213148,https://i.scdn.co/image/ab6761610000e5eb6dc115f8baa309a7346e2c2a,64
3zmfs9cQwzJl575W1ZYXeT,Men I Trust,https://open.spotify.com/artist/3zmfs9cQwzJl575W1ZYXeT,1942772,https://i.scdn.co/image/ab6761610000e5ebfd30ebd7e80dad6b2383aab0,71
4V4Z3qMCwYofWHtip6ePF6,Bobby Caldwell,https://open.spotify.com/artist/4V4Z3qMCwYofWHtip6ePF6,338277,https://i.scdn.co/image/ab6761610000e5eb859f0afbeb1e9631fdc20783,59
4ZgQDCtRqZlhLswVS6MHN4,grandson,https://open.spotify.com/artist/4ZgQDCtRqZlhLswVS6MHN4,1163390,https://i.scdn.co/image/ab6761610000e5eb4afdc02ea65bf9a6fa01f3a5,65
5arKwJZEvT5uKq4o0JfqR4,Isabel LaRosa,https://open.spotify.com/artist/5arKwJZEvT5uKq4o0JfqR4,1829236,https://i.scdn.co/image/ab6761610000e5eb63162da80b8d3b560b2aefa1,76
4bthk9UfsYUYdcFyqxmSUU,Tears For Fears,https://open.spotify.com/artist/4bthk9UfsYUYdcFyqxmSUU,3582395,https://i.scdn.co/image/ab6761610000e5eb1e63dea1bded4ae1d53b5c9a,74
3Ri4H12KFyu98LMjSoij5V,Bad Omens,https://open.spotify.com/artist/3Ri4H12KFyu98LMjSoij5V,1426529,https://i.scdn.co/image/ab6761610000e5eb5d4b995885f2d687bb5c48ac,73
0NbfKEOTQCcwd6o7wSDOHI,The Game,https://open.spotify.com/artist/0NbfKEOTQCcwd6o7wSDOHI,4860758,https://i.scdn.co/image/ab6761610000e5eba657aa5506945d264e147244,71
3Mcii5XWf6E0lrY3Uky4cA,Ice Cube,https://open.spotify.com/artist/3Mcii5XWf6E0lrY3Uky4cA,8998024,https://i.scdn.co/image/ab6761610000e5eb650e79afafd00492e33d7b8c,74
6U3ybJ9UHNKEdsH7ktGBZ7,JID,https://open.spotify.com/artist/6U3ybJ9UHNKEdsH7ktGBZ7,1866170,https://i.scdn.co/image/ab6761610000e5eb10781f7b76a5eb0d397e02c9,77
0SwO7SWeDHJijQ3XNS7xEE,MGMT,https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE,3192492,https://i.scdn.co/image/ab6761610000e5eb9dccdc8f4087cbe2bdedc9d3,75
1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,https://open.spotify.com/artist/1Xyo4u8uXC1ZmMpatF05PJ,91287891,https://i.scdn.co/image/ab6761610000e5eb9e528993a2820267b97f6aae,95
4xRYI6VqpkE3UwrDrAZL8L,Logic,https://open.spotify.com/artist/4xRYI6VqpkE3UwrDrAZL8L,6090963,https://i.scdn.co/image/ab6761610000e5eb94678f7d5353a9b680f60d23,75
5me0Irg2ANcsgc93uaYrpb,The Notorious B.I.G.,https://open.spotify.com/artist/5me0Irg2ANcsgc93uaYrpb,10669587,https://i.scdn.co/image/1b4858fbd24046a81cace5ee18d19c868262b91f,79
4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,https://open.spotify.com/artist/4kI8Ie27vjvonwaB2ePh8T,1457258,https://i.scdn.co/image/ab6761610000e5ebe20c61457ea3c2fdef20c326,68
3hteYQFiMFbJY7wS0xDymP,Gesaffelstein,https://open.spotify.com/artist/3hteYQFiMFbJY7wS0xDymP,662297,https://i.scdn.co/image/ab6761610000e5ebd1b0c16bf77cfe30c09b4951,72
7xD76cR2sg2mAH29zBGnks,glichery,https://open.spotify.com/artist/7xD76cR2sg2mAH29zBGnks,96911,https://i.scdn.co/image/ab6761610000e5ebcd79c8ad4be00059eade73ef,59
1lAvOODEAbUI5b51WRBbdx,Darci,https://open.spotify.com/artist/1lAvOODEAbUI5b51WRBbdx,224980,https://i.scdn.co/image/ab6761610000e5eb9a4cfe406876089f29c3437b,63
4gOc8TsQed9eqnqJct2c5v,K/DA,https://open.spotify.com/artist/4gOc8TsQed9eqnqJct2c5v,2162194,https://i.scdn.co/image/ab6761610000e5ebdc1dc943555dfa1ee2a107e5,62
2XIbOWDT5vZPW7jNyzdfcK,Caskets,https://open.spotify.com/artist/2XIbOWDT5vZPW7jNyzdfcK,175722,https://i.scdn.co/image/ab6761610000e5eb467247f8a8506253e36c8e98,62
3BwbgahlwovSpRfctWi8zY,Awaken I Am,https://open.spotify.com/artist/3BwbgahlwovSpRfctWi8zY,62737,https://i.scdn.co/image/ab6761610000e5eb8c20f1854874a7113f6b9df6,49
77SW9BnxLY8rJ0RciFqkHh,The Neighbourhood,https://open.spotify.com/artist/77SW9BnxLY8rJ0RciFqkHh,17897117,https://i.scdn.co/image/ab6761610000e5ebdf0b5ac84376a0a4b2166816,85
7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,https://open.spotify.com/artist/7cYEt1pqMgXJdq00hAwVpT,8090486,https://i.scdn.co/image/ab6761610000e5eb5d10a5bb5f78cd7819cbfad7,82
5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,https://open.spotify.com/artist/5BcAKTbp20cv7tC5VqPFoC,2568014,https://i.scdn.co/image/ab6761610000e5eb3c2f1ba4c1a3de141e63d775,73
4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,https://open.spotify.com/artist/4k9wp4ipHdA1bu1T4x1ZTG,3131114,https://i.scdn.co/image/ab6761610000e5eba3f7f15e82350aaa8f760989,63
00FQb4jTyendYWaN8pK0wa,Lana Del Rey,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,39872466,https://i.scdn.co/image/ab6761610000e5ebb99cacf8acd5378206767261,92
5KKpBU5eC2tJDzf0wmlRp2,RAYE,https://open.spotify.com/artist/5KKpBU5eC2tJDzf0wmlRp2,1638662,https://i.scdn.co/image/ab6761610000e5eb5e4949a1e3073b5a34b9d938,78
7oPxPZSk7y5q0fhzpmX5Gi,SEB,https://open.spotify.com/artist/7oPxPZSk7y5q0fhzpmX5Gi,125723,https://i.scdn.co/image/ab6761610000e5eb5f5574223312519527fea221,54
47mIJdHORyRerp4os813jD,League of Legends,https://open.spotify.com/artist/47mIJdHORyRerp4os813jD,1892763,https://i.scdn.co/image/ab6761610000e5ebe80d1ffb81aa6503ad41c574,77
7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,https://open.spotify.com/artist/7jVv8c5Fj3E9VhNjxT4snq,12413641,https://i.scdn.co/image/ab6761610000e5eb0eefd7d68573ea8f0f4db84a,76
4gzpq5DPGxSnKTe4SA8HAU,Coldplay,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU,53434775,https://i.scdn.co/image/ab6761610000e5eb1ba8fc5f5c73e7e9313cc6eb,91
5DVBogoHEumOiC1cjT6dhJ,Clever Programmer,https://open.spotify.com/artist/5DVBogoHEumOiC1cjT6dhJ,380,https://i.scdn.co/image/ab67616d0000b273e12363e8f4ac5b90139db16a,11
12j6dJrPXanCBwY599pZxf,Matt Maltese,https://open.spotify.com/artist/12j6dJrPXanCBwY599pZxf,603800,https://i.scdn.co/image/ab6761610000e5eb5fafed7ab1abb7e5938d0ecb,69
1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,https://open.spotify.com/artist/1QAJqy2dA3ihHBFIHRphZj,12703889,https://i.scdn.co/image/ab6761610000e5eb0e871e0389b9722cc12a4118,85
5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,https://open.spotify.com/artist/5XKFrudbV4IiuE5WuTPRmT,1539608,https://i.scdn.co/image/ab6761610000e5eb1e97fce6fa6fc4ebc3ebda25,75
06HL4z0CvFAxyc27GXpf02,Taylor Swift,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,121904484,https://i.scdn.co/image/ab6761610000e5ebe672b5f553298dcdccb0e676,100
0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,https://open.spotify.com/artist/0hDjKSKjl1DC7ovYTDJHe8,1437896,https://i.scdn.co/image/ab6761610000e5eb5b43a1fdff498297feb1d128,66
5szilpXHcwOqnyKLqGco5j,Faye Webster,https://open.spotify.com/artist/5szilpXHcwOqnyKLqGco5j,1453491,https://i.scdn.co/image/ab6761610000e5eb4935804c2a7f4d6a22525607,73
6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,https://open.spotify.com/artist/6qqNVTkY8uBg9cP3Jd7DAH,99691448,https://i.scdn.co/image/ab6761610000e5eb4a21b4760d2ecb7b0dcdc8da,95
40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,https://open.spotify.com/artist/40Yq4vzPs9VNUrIBG5Jr2i,5279877,https://i.scdn.co/image/ab6761610000e5eb86bd93938c4811d1f94adf9f,74
4e9vQfyvvDlcQAkjSdFE4x,Maya Hawke,https://open.spotify.com/artist/4e9vQfyvvDlcQAkjSdFE4x,490967,https://i.scdn.co/image/ab6761610000e5eb027ec0d2440512e800da4d92,54
2snm3HmsnDUDxbIChdl2Oj,Justin Hurwitz,https://open.spotify.com/artist/2snm3HmsnDUDxbIChdl2Oj,161566,https://i.scdn.co/image/ab6761610000e5eb152668866cc33ae3fe2f4ede,64
2sil8z5kiy4r76CRTXxBCA,The Goo Goo Dolls,https://open.spotify.com/artist/2sil8z5kiy4r76CRTXxBCA,2900005,https://i.scdn.co/image/ab6761610000e5ebd06647dddf0f321a49934437,76
1hLiboQ98IQWhpKeP9vRFw,boygenius,https://open.spotify.com/artist/1hLiboQ98IQWhpKeP9vRFw,948517,https://i.scdn.co/image/ab6761610000e5eb1a6373c01e8b86e289859f57,67
7poQNrOwZoUcoqihg4Xex0,Wasia Project,https://open.spotify.com/artist/7poQNrOwZoUcoqihg4Xex0,271852,https://i.scdn.co/image/ab6761610000e5eb02f6c87ef3a12120c10fa7c8,59
1AgxgADPuRIW1wyaA4OKcB,Tom Rosenthal,https://open.spotify.com/artist/1AgxgADPuRIW1wyaA4OKcB,581262,https://i.scdn.co/image/ab6761610000e5eb18e3b26158842962e9400bcf,67
0ubGY2CcC0tvR0eE6hJaT8,Charlie Burg,https://open.spotify.com/artist/0ubGY2CcC0tvR0eE6hJaT8,208632,https://i.scdn.co/image/ab6761610000e5ebf40de62d5f9f3640f0245b5c,53
3WrFJ7ztbogyGnTHbHJFl2,The Beatles,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,28376839,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,86
79hrYiudVcFyyxyJW0ipTy,The Paper Kites,https://open.spotify.com/artist/79hrYiudVcFyyxyJW0ipTy,806351,https://i.scdn.co/image/ab6761610000e5eb83d7d7f76228e2726836041d,70
4IWBUUAFIplrNtaOHcJPRM,James Arthur,https://open.spotify.com/artist/4IWBUUAFIplrNtaOHcJPRM,18471215,https://i.scdn.co/image/ab6761610000e5eb2a0c6d0343c82be9dd6fce0b,81
7cwSXk6VJxI9uUAPCeD6Pi,BONSER,https://open.spotify.com/artist/7cwSXk6VJxI9uUAPCeD6Pi,1416,https://i.scdn.co/image/ab67616d0000b273aebd8ee64db4fe5deab85cd7,21
1g1yxsNVPhMUl9GrMjEb2o,Plain White T's,https://open.spotify.com/artist/1g1yxsNVPhMUl9GrMjEb2o,1264681,https://i.scdn.co/image/ab6761610000e5ebe7307e9f17a33d20de1688ae,63
1AbJ2cmwK400LSvdvBL5Jc,Strawberry Guy,https://open.spotify.com/artist/1AbJ2cmwK400LSvdvBL5Jc,909005,https://i.scdn.co/image/ab6761610000e5eb9ef984201491d362210c467c,70
6pAuTi6FXi6qFQJ1dzMXQs,Kurt Cobain,https://open.spotify.com/artist/6pAuTi6FXi6qFQJ1dzMXQs,929833,https://i.scdn.co/image/272283152dd4314895df4b05cb9bf25fdbdf341e,52
027TpXKGwdXP7iwbjUSpV8,The Walters,https://open.spotify.com/artist/027TpXKGwdXP7iwbjUSpV8,787265,https://i.scdn.co/image/ab6761610000e5eb6c4366f40ea49c1318707f97,73
2kGBy2WHvF0VdZyqiVCkDT,Father John Misty,https://open.spotify.com/artist/2kGBy2WHvF0VdZyqiVCkDT,852401,https://i.scdn.co/image/ab6761610000e5eb81f0e936fbab74fdd315e4c1,70
3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,https://open.spotify.com/artist/3Sz7ZnJQBIHsXLUSo0OQtM,6432971,https://i.scdn.co/image/ab6761610000e5eb3cef7752073cbbd2cc04c6f0,81
0iOVhN3tnSvgDbcg25JoJb,Etta James,https://open.spotify.com/artist/0iOVhN3tnSvgDbcg25JoJb,1737233,https://i.scdn.co/image/ab6761610000e5eb058531dfd9746a96ad85265f,70
68kEuyFKyqrdQQLLsmiatm,Vince Staples,https://open.spotify.com/artist/68kEuyFKyqrdQQLLsmiatm,1936916,https://i.scdn.co/image/ab6761610000e5eb53054f8bc7e0153daefe12cc,69
2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,https://open.spotify.com/artist/2jku7tDXc6XoB6MO2hFuqg,7014750,https://i.scdn.co/image/ab6761610000e5ebbd5d3e1b363c3e26710661c3,82
0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,https://open.spotify.com/artist/0iEtIxbK0KxaSlF7G42ZOp,9225686,https://i.scdn.co/image/ab6761610000e5ebdf9a1555f53a20087b8c5a5c,90
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,https://open.spotify.com/artist/1Cs0zKBU1kc0i8ypK3B9ai,26201022,https://i.scdn.co/image/ab6761610000e5ebf150017ca69c8793503c2d4f,90
04gDigrS5kc9YWfZHwBETP,Maroon 5,https://open.spotify.com/artist/04gDigrS5kc9YWfZHwBETP,42641620,https://i.scdn.co/image/ab6761610000e5ebf8349dfb619a7f842242de77,86
2qxJFvFYMEDqd7ui6kSAcq,Zedd,https://open.spotify.com/artist/2qxJFvFYMEDqd7ui6kSAcq,5956665,https://i.scdn.co/image/ab6761610000e5ebe6d6f36e6be274af881e3dd0,75
3sgFRtyBnxXD5ESfmbK4dl,LMFAO,https://open.spotify.com/artist/3sgFRtyBnxXD5ESfmbK4dl,4192811,https://i.scdn.co/image/2d75f5222d8a92d5e12419ae3e5238261f943df6,67
0DxeaLnv6SyYk2DOqkLO8c,MAGIC!,https://open.spotify.com/artist/0DxeaLnv6SyYk2DOqkLO8c,1335390,https://i.scdn.co/image/ab6761610000e5eb8b68d29a8713b8260aa18e19,69
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",https://open.spotify.com/artist/4QQgXkCYTt3BlENzhyNETg,4441408,https://i.scdn.co/image/ab6761610000e5eb9722e16a886767adf1178f92,76
7keGfmQR4X5w0two1xKZ7d,Kungs,https://open.spotify.com/artist/7keGfmQR4X5w0two1xKZ7d,956276,https://i.scdn.co/image/ab6761610000e5eb3b0676d8b5ef3e99ceb0194e,71
6MDME20pz9RveH9rEXvrOM,Clean Bandit,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM,5540950,https://i.scdn.co/image/ab6761610000e5eb70d80b8ab8e193aef64223ec,77
3Isy6kedDrgPYoTS1dazA9,Sean Paul,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,4862653,https://i.scdn.co/image/ab6761610000e5eb60c3e9abe7327c0097738f22,81
2iLMJdaqsQ44X7MPRD7rR5,Arc De Soleil,https://open.spotify.com/artist/2iLMJdaqsQ44X7MPRD7rR5,149943,https://i.scdn.co/image/ab6761610000e5ebd9212ee58e2519f7b4f28104,65
7dpSIP6tbo4EEovVDCpfCJ,RISSA,https://open.spotify.com/artist/7dpSIP6tbo4EEovVDCpfCJ,9749,https://i.scdn.co/image/ab6761610000e5eb30e9e612ff7f5daa01396237,47
4dwDVC6lrMINxVBxETE1AB,Aaron Frazer,https://open.spotify.com/artist/4dwDVC6lrMINxVBxETE1AB,82991,https://i.scdn.co/image/ab6761610000e5ebd3bda7f0fa5e6e12ce09d8e8,66
1lqO9zpSZ9iEkgEgJqc443,Ray Lozano,https://open.spotify.com/artist/1lqO9zpSZ9iEkgEgJqc443,17807,https://i.scdn.co/image/ab6761610000e5eb377c37e771844dfc6d3e963d,53
106OuakzOxxbXTuigEEf01,warner case,https://open.spotify.com/artist/106OuakzOxxbXTuigEEf01,33140,https://i.scdn.co/image/ab6761610000e5eb340cd768a2efffc9d6b03a5e,57
