song_id,title,disc_number,duration_ms,explicit,external_url,preview_url,popularity
2JvopXX1ugXEvQWX7oIkDp,Makka,1,171333,f,https://open.spotify.com/track/2JvopXX1ugXEvQWX7oIkDp,https://p.scdn.co/mp3-preview/70c3942a60e950f2e974d434083b052aaf1ac818?cid=1c9c9fe9723045b58a3dd31c2a7be91f,37
4EAV2cKiqKP5UPZmY6dejk,Everyday,1,204746,t,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk,,62
2c8sgbZoEanC3QyFNZxUcA,Flexicution,1,218946,t,https://open.spotify.com/track/2c8sgbZoEanC3QyFNZxUcA,,57
1EY8nx5zKnaag1rlc2zNNd,Shimmy (feat. Joey Bada$$),1,155843,t,https://open.spotify.com/track/1EY8nx5zKnaag1rlc2zNNd,https://p.scdn.co/mp3-preview/e346c7f8e099baab589667b21e4b0e7342a2367e?cid=1c9c9fe9723045b58a3dd31c2a7be91f,54
3PYx9Wte3jwb48V0wArMOy,Keanu Reeves,1,225920,t,https://open.spotify.com/track/3PYx9Wte3jwb48V0wArMOy,,58
5rxPi0MiR4miNK0rCmk980,Broken People (with Logic & Rag'n'Bone Man),1,212066,f,https://open.spotify.com/track/5rxPi0MiR4miNK0rCmk980,https://p.scdn.co/mp3-preview/cc08ffb5d055d6de3dc5f2d5b2f068ae5b8a04e7?cid=1c9c9fe9723045b58a3dd31c2a7be91f,55
3e7Y6sfFlIdBMJhX7wpqVO,44 More,1,188600,t,https://open.spotify.com/track/3e7Y6sfFlIdBMJhX7wpqVO,,60
0ZFortLKtHTKy7YtuJiubt,Fletcher's Song In Club,1,89026,f,https://open.spotify.com/track/0ZFortLKtHTKy7YtuJiubt,https://p.scdn.co/mp3-preview/82454da5d9299be264e5dc73fda0743644fc284e?cid=1c9c9fe9723045b58a3dd31c2a7be91f,49
0v0oL77zDnGTdRwB2q6OIm,Whiplash,1,115360,f,https://open.spotify.com/track/0v0oL77zDnGTdRwB2q6OIm,https://p.scdn.co/mp3-preview/06acbe7a85dac6ed89115948364a77a757cd1311?cid=1c9c9fe9723045b58a3dd31c2a7be91f,55
6bnF93Rx87YqUBLSgjiMU8,Heartless,1,198266,t,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,,78
3ISiZ0GzocM9ssIwqRn1AW,"All of Me (feat. Logic, ROZES)",1,228169,t,https://open.spotify.com/track/3ISiZ0GzocM9ssIwqRn1AW,https://p.scdn.co/mp3-preview/7aae893152108570ef9a2264310802c8c1ebcbba?cid=1c9c9fe9723045b58a3dd31c2a7be91f,54
2S5klcYsqBnxH45MlL8XFB,Juice II,1,111345,t,https://open.spotify.com/track/2S5klcYsqBnxH45MlL8XFB,https://p.scdn.co/mp3-preview/33d20618a243751942119db29baa7197b7b292cc?cid=1c9c9fe9723045b58a3dd31c2a7be91f,47
1ljvc5fYmgG1qxGKZYzfwG,Ayy (feat. YG & Logic),1,247007,t,https://open.spotify.com/track/1ljvc5fYmgG1qxGKZYzfwG,https://p.scdn.co/mp3-preview/bdba868894cbd2b88e6d44db937608f8e8218714?cid=1c9c9fe9723045b58a3dd31c2a7be91f,54
4q6oNFTjZmJqkIgPdp8iR1,Lord Willin',1,208666,t,https://open.spotify.com/track/4q6oNFTjZmJqkIgPdp8iR1,,51
5tIUJI1rofqeaaZ5x43tp4,"Self Medication (feat. Seth MacFarlane, Redman, & Statik Selektah)",1,315102,t,https://open.spotify.com/track/5tIUJI1rofqeaaZ5x43tp4,https://p.scdn.co/mp3-preview/cf0c429208f91b87514973efe0ddc34572e4a59c?cid=1c9c9fe9723045b58a3dd31c2a7be91f,58
6TkwBmyNs21ihKTi8Bp0eo,High Today (feat. Logic),1,199970,t,https://open.spotify.com/track/6TkwBmyNs21ihKTi8Bp0eo,https://p.scdn.co/mp3-preview/5c4450e7bb7dc73c2ed5254b1615252dcb026dba?cid=1c9c9fe9723045b58a3dd31c2a7be91f,52
0C1T6YOwB7MMzspV0UbKKA,5 A.M.,1,220516,t,https://open.spotify.com/track/0C1T6YOwB7MMzspV0UbKKA,,53
1otG6j1WHNvl9WgXLWkHTo,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",1,207454,f,https://open.spotify.com/track/1otG6j1WHNvl9WgXLWkHTo,,79
5r43qanLhUCdBj8HN3fa6B,Sunshine,1,163854,f,https://open.spotify.com/track/5r43qanLhUCdBj8HN3fa6B,,72
4k6Uh1HXdhtusDW5y8Gbvy,Bad Habit,1,232066,t,https://open.spotify.com/track/4k6Uh1HXdhtusDW5y8Gbvy,https://p.scdn.co/mp3-preview/efe7c2fdd8fa727a108a1270b114ebedabfd766c?cid=1c9c9fe9723045b58a3dd31c2a7be91f,82
4Vp0ivRVcWXrPrxZA7w7gi,My Own Lane,1,137956,t,https://open.spotify.com/track/4Vp0ivRVcWXrPrxZA7w7gi,https://p.scdn.co/mp3-preview/78ecabac90516ceb4ac76b2f9b6485f051d2933b?cid=1c9c9fe9723045b58a3dd31c2a7be91f,50
4iq3zHwgHSxstFvYw4yIsQ,Run It,1,200800,t,https://open.spotify.com/track/4iq3zHwgHSxstFvYw4yIsQ,,51
3wsJTzSVQbeTmST3lS4Tpr,Wake Up (feat. Lucy Rose),1,178181,t,https://open.spotify.com/track/3wsJTzSVQbeTmST3lS4Tpr,https://p.scdn.co/mp3-preview/051f2f14083196f9a41215353d644cfc4ad27c77?cid=1c9c9fe9723045b58a3dd31c2a7be91f,50
1IY46WkIINigH71KTv7Uv2,All I Do,1,231739,t,https://open.spotify.com/track/1IY46WkIINigH71KTv7Uv2,,51
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,1,200746,f,https://open.spotify.com/track/7DfFc7a6Rwfi3YQMRbDMau,,85
02x1qzpnBEEY3z7DD1VVoP,BABYDOLL X The Perfect Girl,1,134283,t,https://open.spotify.com/track/02x1qzpnBEEY3z7DD1VVoP,https://p.scdn.co/mp3-preview/4110f6be678dba975d695bb87893314d3ffb3cf7?cid=1c9c9fe9723045b58a3dd31c2a7be91f,61
6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,1,184153,f,https://open.spotify.com/track/6IPwKM3fUUzlElbvKw2sKl,https://p.scdn.co/mp3-preview/0415195377d9574c4f552372019421311a34ce55?cid=1c9c9fe9723045b58a3dd31c2a7be91f,85
6potEImiklXkwD9qFzpu15,Forever,1,202536,f,https://open.spotify.com/track/6potEImiklXkwD9qFzpu15,https://p.scdn.co/mp3-preview/aa89c7312d468fd39b2a1c5db2043f6b72286df4?cid=1c9c9fe9723045b58a3dd31c2a7be91f,68
7yNf9YjeO5JXUE3JEBgnYc,Babydoll,1,97960,f,https://open.spotify.com/track/7yNf9YjeO5JXUE3JEBgnYc,https://p.scdn.co/mp3-preview/bf5ab98492256120bd9c48658e9c899c8692f77f?cid=1c9c9fe9723045b58a3dd31c2a7be91f,81
0YmJorGVKVXrHrSCB74SVf,Faster Than You,1,150000,f,https://open.spotify.com/track/0YmJorGVKVXrHrSCB74SVf,,23
2TjdnqlpwOjhijHCwHCP2d,The Great Gig in the Sky,1,283872,f,https://open.spotify.com/track/2TjdnqlpwOjhijHCwHCP2d,https://p.scdn.co/mp3-preview/a12c96145fa9ce6b6cf35b36f2655d582c58fd6f?cid=1c9c9fe9723045b58a3dd31c2a7be91f,70
7ridH3hy4aXG6Kn1XomKrO,Afterlife,1,226546,f,https://open.spotify.com/track/7ridH3hy4aXG6Kn1XomKrO,https://p.scdn.co/mp3-preview/e7f7c3c5a497005edcc2b524be20bd38e7e7a04c?cid=1c9c9fe9723045b58a3dd31c2a7be91f,67
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),1,209831,f,https://open.spotify.com/track/1RMJOxR6GRPsBHL8qeC2ux,https://p.scdn.co/mp3-preview/c3c8ed8ba1546630a13ffb139b405800c121e10d?cid=1c9c9fe9723045b58a3dd31c2a7be91f,85
0JXXNGljqupsJaZsgSbMZV,Sure Thing,1,195373,f,https://open.spotify.com/track/0JXXNGljqupsJaZsgSbMZV,https://p.scdn.co/mp3-preview/d337faa4bb71c8ac9a13998be64fbb0d7d8b8463?cid=1c9c9fe9723045b58a3dd31c2a7be91f,87
1i92UFFkxtKv4tYNzt1X1b,As It Was,1,226798,f,https://open.spotify.com/track/1i92UFFkxtKv4tYNzt1X1b,https://p.scdn.co/mp3-preview/63732f0b7aac4cc56cca4d133ee255aa78cc383a?cid=1c9c9fe9723045b58a3dd31c2a7be91f,60
7KXjTSCq5nL1LoYtL7XAwS,HUMBLE.,1,177000,t,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,,85
0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",1,180266,f,https://open.spotify.com/track/0a7BloCiNzLDD9qSQHh5m7,,76
1nxbn0COjeyH7MQZ27T3CR,Glass Heart,1,224421,f,https://open.spotify.com/track/1nxbn0COjeyH7MQZ27T3CR,https://p.scdn.co/mp3-preview/18f59511be43c9d4cef2b349f1e72a15f875e993?cid=1c9c9fe9723045b58a3dd31c2a7be91f,68
3ySqZ8yGoh4Emi9HiPCCdP,Werewolf (feat. Bring Me The Horizon),1,239863,t,https://open.spotify.com/track/3ySqZ8yGoh4Emi9HiPCCdP,https://p.scdn.co/mp3-preview/766552b57e4bf10e3b7a8542b4c36942115ff63f?cid=1c9c9fe9723045b58a3dd31c2a7be91f,58
2Tc9VznHtQUmfOgE3L1RdN,If You Can't Hang,1,250240,f,https://open.spotify.com/track/2Tc9VznHtQUmfOgE3L1RdN,https://p.scdn.co/mp3-preview/f28407ed3c8fb85c979a0f93f2a5a2fb9c8ad51b?cid=1c9c9fe9723045b58a3dd31c2a7be91f,72
0WSa1sucoNRcEeULlZVQXj,Can You Feel My Heart,1,228146,t,https://open.spotify.com/track/0WSa1sucoNRcEeULlZVQXj,https://p.scdn.co/mp3-preview/fbc31af715ba4d39e569820f59210a2480f8ada3?cid=1c9c9fe9723045b58a3dd31c2a7be91f,77
2hRlHXzOf14ArYmOPeAXsa,DRIFTING,1,200049,f,https://open.spotify.com/track/2hRlHXzOf14ArYmOPeAXsa,,61
7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,1,231723,f,https://open.spotify.com/track/7H7NyZ3G075GqPx2evsfeb,https://p.scdn.co/mp3-preview/17a0b215c5cab8a53047fd6aa5c5dd54507efaec?cid=1c9c9fe9723045b58a3dd31c2a7be91f,81
0M3adYbGtyRHACP86dey1H,Throne,1,191520,f,https://open.spotify.com/track/0M3adYbGtyRHACP86dey1H,https://p.scdn.co/mp3-preview/b2da695e6b81068ff4a70c1416f4bd0c45e8d894?cid=1c9c9fe9723045b58a3dd31c2a7be91f,79
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,1,216320,t,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ,,85
4cPPgWxiyokgQdWVbl5NgE,Shadow Dancing,1,271466,f,https://open.spotify.com/track/4cPPgWxiyokgQdWVbl5NgE,,46
6dOtVTDdiauQNBQEDOtlAB,BIRDS OF A FEATHER,1,210373,f,https://open.spotify.com/track/6dOtVTDdiauQNBQEDOtlAB,,100
12h3WO5umHW886YzLFiQu2,DESOLATION,1,148820,t,https://open.spotify.com/track/12h3WO5umHW886YzLFiQu2,https://p.scdn.co/mp3-preview/16857388d78cd8eab3ba48841077d1bacd0f4183?cid=1c9c9fe9723045b58a3dd31c2a7be91f,37
4Dvkj6JhhA12EX05fT7y2e,As It Was,1,167303,f,https://open.spotify.com/track/4Dvkj6JhhA12EX05fT7y2e,https://p.scdn.co/mp3-preview/c43dd07043b29e800c1a65b3a0102861fa3cf418?cid=1c9c9fe9723045b58a3dd31c2a7be91f,89
6etwirSInfuJrSOlogS6Sh,American Boy,1,284733,t,https://open.spotify.com/track/6etwirSInfuJrSOlogS6Sh,https://p.scdn.co/mp3-preview/6f51d610e0fcdf1a2452dde184f2c3c1a761885f?cid=1c9c9fe9723045b58a3dd31c2a7be91f,78
083HuPvgqYBLUiv82bVxwE,HOT ONE (with TiaCorine & A$AP Ferg),1,165270,t,https://open.spotify.com/track/083HuPvgqYBLUiv82bVxwE,,69
3UmaczJpikHgJFyBTAJVoz,Stan,1,404106,t,https://open.spotify.com/track/3UmaczJpikHgJFyBTAJVoz,,80
1aHy1ipWQRNauI0ee9uYfi,Fall Back,1,129522,f,https://open.spotify.com/track/1aHy1ipWQRNauI0ee9uYfi,https://p.scdn.co/mp3-preview/0e9b624954cdbcd91ae67be6b16d767f5c5eb430?cid=1c9c9fe9723045b58a3dd31c2a7be91f,82
1PxKsGzQcmiwDHvA9ig5gv,Witchy (feat. Childish Gambino),1,227000,t,https://open.spotify.com/track/1PxKsGzQcmiwDHvA9ig5gv,https://p.scdn.co/mp3-preview/1a77170efecc4f87d80ad750b8aac3f8b5ec91cf?cid=1c9c9fe9723045b58a3dd31c2a7be91f,68
4EWCNWgDS8707fNSZ1oaA5,Heartless,1,211000,f,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5,,85
5eWhCWydXXHguwz33H7SA1,KERAUNOS KILLER - Speed Up,1,80604,f,https://open.spotify.com/track/5eWhCWydXXHguwz33H7SA1,https://p.scdn.co/mp3-preview/1f65f67e3f19b9d446fbbb0b22914bf7ece9c0f2?cid=1c9c9fe9723045b58a3dd31c2a7be91f,52
4xDwCYhobDehSBGUmd5H6Y,FEEL NOTHING,1,216826,t,https://open.spotify.com/track/4xDwCYhobDehSBGUmd5H6Y,,69
046Y2EYTbvA6GJhU65BsvA,VISIONS,1,225142,f,https://open.spotify.com/track/046Y2EYTbvA6GJhU65BsvA,https://p.scdn.co/mp3-preview/82caac2aaefb581155b4aadf927931f7b2d5ca78?cid=1c9c9fe9723045b58a3dd31c2a7be91f,51
3ULhC0SnG6mHluq2UbFqTJ,Lost Forever,1,112735,f,https://open.spotify.com/track/3ULhC0SnG6mHluq2UbFqTJ,https://p.scdn.co/mp3-preview/fa5594ea223f7236f07504a6d5d54b5944849c1d?cid=1c9c9fe9723045b58a3dd31c2a7be91f,62
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),1,210800,t,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,,82
1zOgXnODZUp87IGbF3b8YB,HIND'S HALL,1,168941,t,https://open.spotify.com/track/1zOgXnODZUp87IGbF3b8YB,https://p.scdn.co/mp3-preview/329d9cb2cd30280e95dd26333837726d61793c26?cid=1c9c9fe9723045b58a3dd31c2a7be91f,67
1A1ifX8sWzelNpkL5PxcHT,Last Heartbreak Song (feat. Giveon),1,149677,f,https://open.spotify.com/track/1A1ifX8sWzelNpkL5PxcHT,,74
0ibRizO4vAZiZ1wqGCNkPL,Riptide,1,128951,f,https://open.spotify.com/track/0ibRizO4vAZiZ1wqGCNkPL,https://p.scdn.co/mp3-preview/b09913d8b4bf8e82c02e105e3839fefae3f8657e?cid=1c9c9fe9723045b58a3dd31c2a7be91f,61
55HpRb1dWGT3JeX9RpDpLa,MILLION DOLLAR BABY (VHS),1,155151,f,https://open.spotify.com/track/55HpRb1dWGT3JeX9RpDpLa,,71
38Pua5DOsl6d8Qid5s6DhH,BBL Drizzy,1,205624,t,https://open.spotify.com/track/38Pua5DOsl6d8Qid5s6DhH,https://p.scdn.co/mp3-preview/ae5cb3e418af93e59eb15646543253e9135c1c90?cid=1c9c9fe9723045b58a3dd31c2a7be91f,54
3X1LErJuyzAEjH6X11ooMS,it boy,1,146432,t,https://open.spotify.com/track/3X1LErJuyzAEjH6X11ooMS,https://p.scdn.co/mp3-preview/0903a0aedad28ff9863a9dfe2a11d06fc9324221?cid=1c9c9fe9723045b58a3dd31c2a7be91f,67
6042XJOCOw3U90tCNGBIPz,feel u,1,150670,f,https://open.spotify.com/track/6042XJOCOw3U90tCNGBIPz,https://p.scdn.co/mp3-preview/7252d38f52116e9f20ed061bf3fd1af7acea0245?cid=1c9c9fe9723045b58a3dd31c2a7be91f,49
1Y9unP81ktTT7iCjL7Jk9r,violet,1,187200,t,https://open.spotify.com/track/1Y9unP81ktTT7iCjL7Jk9r,,51
4RLHj4aXHBZIWPBsXqEGgO,The King's Affirmation,1,159344,f,https://open.spotify.com/track/4RLHj4aXHBZIWPBsXqEGgO,https://p.scdn.co/mp3-preview/96528b104cbc9df5b8964157b25cb0a7618c726f?cid=1c9c9fe9723045b58a3dd31c2a7be91f,65
3FjK86616FbluOfTxNK2gY,A N X I E T Y (feat. Doechii),1,148928,t,https://open.spotify.com/track/3FjK86616FbluOfTxNK2gY,https://p.scdn.co/mp3-preview/066d874dba49b223e4a6fd6ce219b17a0c9c91aa?cid=1c9c9fe9723045b58a3dd31c2a7be91f,70
1KeXz6D76LhEaBhYR9n5vI,Basquiat,1,235773,f,https://open.spotify.com/track/1KeXz6D76LhEaBhYR9n5vI,https://p.scdn.co/mp3-preview/36e75f3fe8eb4cb6c03bd113b957848ff36b0381?cid=1c9c9fe9723045b58a3dd31c2a7be91f,45
5aSeyhSp2qxYr8yBCtPNvr,Timezones,1,212517,f,https://open.spotify.com/track/5aSeyhSp2qxYr8yBCtPNvr,https://p.scdn.co/mp3-preview/1c981f1950a28c2f12d39bca1c705ff41d148087?cid=1c9c9fe9723045b58a3dd31c2a7be91f,57
0j8ppsOOawdPCJnSTcXgOy,GOSHA,1,120000,t,https://open.spotify.com/track/0j8ppsOOawdPCJnSTcXgOy,https://p.scdn.co/mp3-preview/0c64d9bc5f483d6d939c4e2be435968b38756e77?cid=1c9c9fe9723045b58a3dd31c2a7be91f,67
667uaTTEGzwDzldU3OzIWG,Stay High (Childish Gambino Version),1,218400,f,https://open.spotify.com/track/667uaTTEGzwDzldU3OzIWG,https://p.scdn.co/mp3-preview/332875f289d30f973594426a5f1861c75d262b43?cid=1c9c9fe9723045b58a3dd31c2a7be91f,42
25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema & Tempoe)",1,219500,t,https://open.spotify.com/track/25Kyv5SeEenT0EETpP2hYn,https://p.scdn.co/mp3-preview/d919eb3b605d1a26483eff32a252958b3edc68cc?cid=1c9c9fe9723045b58a3dd31c2a7be91f,73
5sdQOyqq2IDhvmx2lHOpwd,Super Shy,1,154666,f,https://open.spotify.com/track/5sdQOyqq2IDhvmx2lHOpwd,https://p.scdn.co/mp3-preview/dab062e2cc708a2680ce84953a3581c5a679a230?cid=1c9c9fe9723045b58a3dd31c2a7be91f,81
2BDOJPAGE1W3roL0EsK2g0,Princess Bubblegum,1,95708,f,https://open.spotify.com/track/2BDOJPAGE1W3roL0EsK2g0,https://p.scdn.co/mp3-preview/1cd36a400e0c432574cbe41bb1986449c5cd965e?cid=1c9c9fe9723045b58a3dd31c2a7be91f,69
1hwX5UMu9aUV44INM8GdPv,retire (final),1,214588,f,https://open.spotify.com/track/1hwX5UMu9aUV44INM8GdPv,https://p.scdn.co/mp3-preview/0aadec9aeb5ad631f4ce12d3174ae9fb5efe0c72?cid=1c9c9fe9723045b58a3dd31c2a7be91f,69
5hwUsRKvnO5yThjVrxHQVt,Unbothered,1,138426,t,https://open.spotify.com/track/5hwUsRKvnO5yThjVrxHQVt,,71
22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,1,162546,t,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,,72
0Db8f7uikjXxH3qHe0UKoW,Comfort Chain,1,184363,f,https://open.spotify.com/track/0Db8f7uikjXxH3qHe0UKoW,https://p.scdn.co/mp3-preview/d435c9518d4d617318cad775565065dadced27bf?cid=1c9c9fe9723045b58a3dd31c2a7be91f,69
4AxG1T6UJJ4xCX4Wz6JDLG,People (feat. Ayra Starr & Omah Lay),1,184633,t,https://open.spotify.com/track/4AxG1T6UJJ4xCX4Wz6JDLG,https://p.scdn.co/mp3-preview/ca98ebb957537d9b086bd38fd57c4e8e8498144c?cid=1c9c9fe9723045b58a3dd31c2a7be91f,69
7FOgcfdz9Nx5V9lCNXdBYv,Red Wine Supernova,1,192720,t,https://open.spotify.com/track/7FOgcfdz9Nx5V9lCNXdBYv,,88
34HgIvucTKJvDgzHVMaGLG,I Think I Left the Stove On,1,202490,f,https://open.spotify.com/track/34HgIvucTKJvDgzHVMaGLG,https://p.scdn.co/mp3-preview/d34ee41624411927194c5e30d49a7d9ba5a2a2b6?cid=1c9c9fe9723045b58a3dd31c2a7be91f,70
64UV18ljWdleZU635jx2IO,Naked - Feat. Leven Kali,1,184385,f,https://open.spotify.com/track/64UV18ljWdleZU635jx2IO,https://p.scdn.co/mp3-preview/db0ffd2c832ae2fc53786233db6df6f46fc8aab4?cid=1c9c9fe9723045b58a3dd31c2a7be91f,50
492FG3XeaSPRftcsu8vD9k,Love To Last,1,163766,f,https://open.spotify.com/track/492FG3XeaSPRftcsu8vD9k,https://p.scdn.co/mp3-preview/21541a591720b11613d78bb048327004ed5b3c7a?cid=1c9c9fe9723045b58a3dd31c2a7be91f,68
7IwPrc0AZV9uMSPitvJMxx,Shameful Game,1,185000,f,https://open.spotify.com/track/7IwPrc0AZV9uMSPitvJMxx,https://p.scdn.co/mp3-preview/43770f9ee7ac4adf6a92b7ccd2cf6b4327c9b29a?cid=1c9c9fe9723045b58a3dd31c2a7be91f,65
30jui3PqevssdIVpjEWM38,Is there free breakfast here?,1,129199,f,https://open.spotify.com/track/30jui3PqevssdIVpjEWM38,https://p.scdn.co/mp3-preview/5cb121d68370f74a9a9a7b38036a4229cf96fff1?cid=1c9c9fe9723045b58a3dd31c2a7be91f,71
0FTpFi1BlqoBVELlh7jK50,Le Départ,1,59836,f,https://open.spotify.com/track/0FTpFi1BlqoBVELlh7jK50,https://p.scdn.co/mp3-preview/99eeabfd6c3ac56d9677b58e4e65618c66b55464?cid=1c9c9fe9723045b58a3dd31c2a7be91f,74
6xHMi6HSt7yJvm3n81JZn6,Magic Hour,1,75200,f,https://open.spotify.com/track/6xHMi6HSt7yJvm3n81JZn6,https://p.scdn.co/mp3-preview/40c47cfe26811d140dcf1e900531cf7e2215fdef?cid=1c9c9fe9723045b58a3dd31c2a7be91f,68
4jsVLYWHeoEt8UxxFWrWCH,Coffee Breath,1,163907,f,https://open.spotify.com/track/4jsVLYWHeoEt8UxxFWrWCH,https://p.scdn.co/mp3-preview/811efcd68d3b0f823126c1334e91b690481f15e5?cid=1c9c9fe9723045b58a3dd31c2a7be91f,62
5lehoWkVPujeOAwb8BO0uK,Only,1,225440,f,https://open.spotify.com/track/5lehoWkVPujeOAwb8BO0uK,,62
5rLyYxZNzca00ENADO9m54,When I Grow Up,1,196800,f,https://open.spotify.com/track/5rLyYxZNzca00ENADO9m54,,70
2uEuo87JC9tc1dzmPUtOxj,Returns,1,232053,f,https://open.spotify.com/track/2uEuo87JC9tc1dzmPUtOxj,,56
6MxMqCgqmekcr0VwSU7AVH,Time,1,240428,f,https://open.spotify.com/track/6MxMqCgqmekcr0VwSU7AVH,,68
1SDtZ69uALD5zW8k9S8hTf,Nate,1,302120,f,https://open.spotify.com/track/1SDtZ69uALD5zW8k9S8hTf,,56
0aQA9DP54h37OevE7hRc2a,My Stress,1,252711,f,https://open.spotify.com/track/0aQA9DP54h37OevE7hRc2a,,61
4cBlIM5AjnQ74f52Dv7T5K,Change,1,234074,f,https://open.spotify.com/track/4cBlIM5AjnQ74f52Dv7T5K,,64
5b1uZnebDRcR8XuBsDTPiO,Like This,1,207640,f,https://open.spotify.com/track/5b1uZnebDRcR8XuBsDTPiO,,55
7ssFG94tZHpX9vbIFM0GVH,No Excuses,1,201720,f,https://open.spotify.com/track/7ssFG94tZHpX9vbIFM0GVH,,58
3ebfDw8WEbf0DxGh47R2lo,I Miss The Days,1,269184,f,https://open.spotify.com/track/3ebfDw8WEbf0DxGh47R2lo,,64
5PdEiev2BkKiZtZFcNKjfM,Hate Myself,1,260253,f,https://open.spotify.com/track/5PdEiev2BkKiZtZFcNKjfM,,67
4NAOU1fKvpPtLwtR2rUfFP,-Interlude-,1,49000,f,https://open.spotify.com/track/4NAOU1fKvpPtLwtR2rUfFP,,44
2PqSOrlabozEH6KXs7BvQr,Let Me Go,1,277777,f,https://open.spotify.com/track/2PqSOrlabozEH6KXs7BvQr,,56
7yNgSAuwbDJcdRNrBDtKPq,WHY,1,187933,f,https://open.spotify.com/track/7yNgSAuwbDJcdRNrBDtKPq,,58
5nxcR7W60CU3cvmGX1jBzQ,Drowned in Emotion,1,222567,f,https://open.spotify.com/track/5nxcR7W60CU3cvmGX1jBzQ,https://p.scdn.co/mp3-preview/f4e7bc4c503fc356f66b7428cae1078a7f84afc0?cid=1c9c9fe9723045b58a3dd31c2a7be91f,63
0faXHILILebCGnJBPU6KJJ,The Diary of Jane - Single Version,1,200546,f,https://open.spotify.com/track/0faXHILILebCGnJBPU6KJJ,,75
7I50EtrBjzjZmHwLj7BeFl,ANYTHING > HUMAN,1,235092,f,https://open.spotify.com/track/7I50EtrBjzjZmHwLj7BeFl,,63
7mczLeiFeYKRb7vtiPjuMb,DArkSide,1,165357,t,https://open.spotify.com/track/7mczLeiFeYKRb7vtiPjuMb,https://p.scdn.co/mp3-preview/6409287e07543966c51412a775e8c9b5fdfbc3e1?cid=1c9c9fe9723045b58a3dd31c2a7be91f,71
6RObeP8IVb4X4nCLUCJ9Dx,Second & Sebring,1,229120,f,https://open.spotify.com/track/6RObeP8IVb4X4nCLUCJ9Dx,https://p.scdn.co/mp3-preview/d1073ee85fa6fcedbf00aa52b15575ac073f1130?cid=1c9c9fe9723045b58a3dd31c2a7be91f,65
1EQgXWPkU96b4tw3pJtTp1,AmEN! (feat. Lil Uzi Vert and Daryl Palumbo of Glassjaw),1,189548,t,https://open.spotify.com/track/1EQgXWPkU96b4tw3pJtTp1,https://p.scdn.co/mp3-preview/66c7b73fa79c3c5266c7fc25a0a07ef6e4cbe330?cid=1c9c9fe9723045b58a3dd31c2a7be91f,65
2Os6Vp6QlErl2E5hwfdrUh,One Of Us,1,223800,f,https://open.spotify.com/track/2Os6Vp6QlErl2E5hwfdrUh,https://p.scdn.co/mp3-preview/cffb440bb3d35c15929111c5eb7afb2561ad4c7a?cid=1c9c9fe9723045b58a3dd31c2a7be91f,55
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,1,192960,f,https://open.spotify.com/track/0LtOwyZoSNZKJWHqjzADpW,,75
6qZjm61s6u8Ead9sWxCDro,Elephant,1,211226,f,https://open.spotify.com/track/6qZjm61s6u8Ead9sWxCDro,,72
1qUHD9oPIMFHKpR12NY2KC,War of Change,1,231665,f,https://open.spotify.com/track/1qUHD9oPIMFHKpR12NY2KC,https://p.scdn.co/mp3-preview/776283b3a9fe5a05dea3a3b4ff8680975d587923?cid=1c9c9fe9723045b58a3dd31c2a7be91f,70
62tGzw9OJOwDcjPBnMPCuj,No More Lies,1,327217,f,https://open.spotify.com/track/62tGzw9OJOwDcjPBnMPCuj,https://p.scdn.co/mp3-preview/eb30b477a0313a88c3cfbe1a95741adb78a337c2?cid=1c9c9fe9723045b58a3dd31c2a7be91f,63
2gNfxysfBRfl9Lvi9T3v6R,Disciples,1,108546,f,https://open.spotify.com/track/2gNfxysfBRfl9Lvi9T3v6R,,70
2X485T9Z5Ly0xyaghN73ed,Let It Happen,1,467586,f,https://open.spotify.com/track/2X485T9Z5Ly0xyaghN73ed,,78
5M4yti0QxgqJieUYaEXcpw,Eventually,1,318591,f,https://open.spotify.com/track/5M4yti0QxgqJieUYaEXcpw,,75
7es56D0QedGMsK39wl2yFX,Happier Than Ever,1,109325,t,https://open.spotify.com/track/7es56D0QedGMsK39wl2yFX,https://p.scdn.co/mp3-preview/8d45a422aa0e0e807958a763b6b908c674ae4496?cid=1c9c9fe9723045b58a3dd31c2a7be91f,64
